fecha_desaparicion;fecha_denuncia;fecha_conocimiento;zona;distrito;circuito;subcircuito;codigo_provincia;provincia;codigo_canton;canton;dias_solucion;latitud_desaparicion;longitud_desaparicion;sexo;nacionalidad;edad;rango_edad;etnia;fecha_localizacion;latitud_localizacion;longitud_localizacion;provincia_localizacion;situacion_actual;motivo_desaparicion;motivacion_desaparicion_observada;estado_desaparecido
22/6/2017;18/1/2018;;ZONA 9;EUGENIO ESPEJO;IÑAQUITO;IÑAQUITO 6;17;PICHINCHA;1701;QUITO;19785600;-0,180653;-78,467838;MUJER;ARGENTINA;7;NIÑOS(AS);OTROS;6/2/2018;;;;ENCONTRADO;EXTRAVIADO - AUSENCIA TEMPORAL;PERSONA EXTRAVIADA;EXTRAVÍO
22/6/2017;23/6/2017;;ZONA 9;EUGENIO ESPEJO;IÑAQUITO;IÑAQUITO 4;17;PICHINCHA;1701;QUITO;86400;-0,185521;-78,490852;MUJER;ECUADOR;19;ADULTO;MESTIZO/A;23/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
22/6/2017;23/6/2017;;ZONA 9;LA DELICIA;COLINAS DEL NORTE;COLINAS DEL NORTE 1;17;PICHINCHA;1701;QUITO;172800;-0,103713;-78,516406;HOMBRE;ECUADOR;27;ADULTO;MESTIZO/A;24/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
22/6/2017;23/6/2017;;ZONA 9;QUITUMBE;GUAMANÍ;GUAMANÍ 1;17;PICHINCHA;1701;QUITO;6566400;-0,324432;-78,552848;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;6/9/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
21/6/2017;25/6/2017;;ZONA 9;MANUELA SÁENZ;MONJAS COLLACOTO;MONJAS COLLACOTO 2;17;PICHINCHA;1701;QUITO;6048000;-0,240702;-78,492113;MUJER;ECUADOR;24;ADULTO;MESTIZO/A;30/8/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
21/6/2017;25/6/2017;;ZONA 9;MANUELA SÁENZ;MONJAS COLLACOTO;MONJAS COLLACOTO 2;17;PICHINCHA;1701;QUITO;6048000;-0,240702;-78,492113;MUJER;ECUADOR;5;NIÑOS(AS);MESTIZO/A;30/8/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
21/6/2017;22/6/2017;;ZONA 9;EUGENIO ESPEJO;JIPIJAPA;JIPIJAPA 1;17;PICHINCHA;1701;QUITO;432000;-0,164988;-78,479717;MUJER;ECUADOR;20;ADULTO;MESTIZO/A;26/6/2017;;;;ENCONTRADO;EXTRAVIADO - AUSENCIA TEMPORAL;PERSONA EXTRAVIADA;EXTRAVÍO
21/6/2017;24/6/2017;;ZONA 9;ELOY ALFARO - DMQ;MENA;MENA 2;17;PICHINCHA;1701;QUITO;691200;-0,252048;-78,553481;MUJER;ECUADOR;18;ADULTO;MESTIZO/A;29/6/2017;;;;ENCONTRADO;CAUSAS ACADÉMICAS;ACADÉMICO/ESCOLAR (RENDIMIENTO);DESAPARICIÓN VOLUNTARIA
21/6/2017;21/6/2017;;ZONA 9;EUGENIO ESPEJO;UNIVERSITARIO;UNIVERSITARIO 1;17;PICHINCHA;1701;QUITO;86400;-0,196186;-78,507919;MUJER;ECUADOR;29;ADULTO;MESTIZO/A;22/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
20/6/2017;26/6/2017;;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 3;17;PICHINCHA;1701;QUITO;9072000;-0,285787;-78,569002;HOMBRE;ECUADOR;26;ADULTO;MESTIZO/A;3/10/2017;;;;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
20/6/2017;21/6/2017;;ZONA 9;TUMBACO;TUMBACO;TUMBACO 2;17;PICHINCHA;1701;QUITO;259200;-0,202344;-78,376155;MUJER;ECUADOR;41;ADULTO;MONTUBIO/A;23/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;DELINCUENCIA;DESAPARICIÓN VOLUNTARIA
20/6/2017;20/6/2017;;ZONA 9;ELOY ALFARO - DMQ;MAGDALENA;MAGDALENA 1;17;PICHINCHA;1701;QUITO;172800;-0,241684;-78,527193;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;22/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
20/6/2017;21/6/2017;;ZONA 9;QUITUMBE;TURUBAMBA;TURUBAMBA 6;17;PICHINCHA;1701;QUITO;86400;-0,353549;-78,547822;MUJER;ECUADOR;10;NIÑOS(AS);MESTIZO/A;21/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
20/6/2017;22/6/2017;;ZONA 9;ELOY ALFARO - DMQ;CHIMBACALLE;CHIMBACALLE 1;17;PICHINCHA;1701;QUITO;172800;-0,236799;-78,510877;HOMBRE;ECUADOR;15;ADOLESCENTES;MESTIZO/A;22/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
20/6/2017;21/6/2017;;ZONA 9;QUITUMBE;GUAMANÍ;GUAMANÍ 5;17;PICHINCHA;1701;QUITO;86400;-0,338581;-78,566876;MUJER;ECUADOR;10;NIÑOS(AS);MESTIZO/A;21/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
20/6/2017;22/6/2017;;ZONA 9;ELOY ALFARO - DMQ;CHIMBACALLE;CHIMBACALLE 3;17;PICHINCHA;1701;QUITO;259200;-0,238634;-78,509793;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;23/6/2017;;;;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD PSICOSOCIAL;EXTRAVÍO
20/6/2017;21/6/2017;;ZONA 9;EUGENIO ESPEJO;SAN ISIDRO DEL INCA;SAN ISIDRO DEL INCA 1;17;PICHINCHA;1701;QUITO;432000;-0,133104;-78,462752;HOMBRE;ECUADOR;16;ADOLESCENTES;MESTIZO/A;25/6/2017;;;;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD PSICOSOCIAL;EXTRAVÍO
20/6/2017;21/6/2017;;ZONA 9;EUGENIO ESPEJO;SAN ISIDRO DEL INCA;SAN ISIDRO DEL INCA 1;17;PICHINCHA;1701;QUITO;432000;-0,133104;-78,462752;HOMBRE;ECUADOR;16;ADOLESCENTES;MESTIZO/A;25/6/2017;;;;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD PSICOSOCIAL;EXTRAVÍO
20/6/2017;22/6/2017;;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 4;17;PICHINCHA;1701;QUITO;3283200;-0,125865;-78,506447;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;28/7/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
19/6/2017;22/6/2017;;ZONA 9;MANUELA SÁENZ;CENTRO HISTÓRICO;CENTRO HISTÓRICO 3;17;PICHINCHA;1701;QUITO;345600;-0,21595;-78,514259;MUJER;ECUADOR;14;ADOLESCENTES;INDIGENA;23/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
19/6/2017;22/6/2017;;ZONA 9;LOS CHILLOS;CONOCOTO NORTE;CONOCOTO NORTE 2;17;PICHINCHA;1701;QUITO;777600;-0,28407;-78,483629;HOMBRE;ECUADOR;14;ADOLESCENTES;MESTIZO/A;28/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
19/6/2017;26/6/2017;;ZONA 9;EUGENIO ESPEJO;AEROPUERTO;AEROPUERTO 1;17;PICHINCHA;1701;QUITO;1900800;-0,123074;-78,493586;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;11/7/2017;;;;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD PSICOSOCIAL;EXTRAVÍO
19/6/2017;30/6/2017;;ZONA 9;MANUELA SÁENZ;SAN JUAN;SAN JUAN 2;17;PICHINCHA;1701;QUITO;2073600;-0,216838;-78,508763;HOMBRE;ECUADOR;16;ADOLESCENTES;MESTIZO/A;13/7/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
19/6/2017;20/6/2017;;ZONA 9;LA DELICIA;SAN ANTONIO ALTO;SAN ANTONIO ALTO 1;17;PICHINCHA;1701;QUITO;4406400;0,004649;-78,447928;HOMBRE;ECUADOR;17;ADOLESCENTES;MESTIZO/A;9/8/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
18/6/2017;19/6/2017;;ZONA 9;QUITUMBE;GUAMANÍ;GUAMANÍ 4;17;PICHINCHA;1701;QUITO;9936000;-0,344323;-78,560407;HOMBRE;ECUADOR;17;ADOLESCENTES;MESTIZO/A;11/10/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
18/6/2017;20/6/2017;;ZONA 9;MANUELA SÁENZ;CENTRO HISTÓRICO;CENTRO HISTÓRICO 2;17;PICHINCHA;1701;QUITO;9331200;-0,220142;-78,51195;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;4/10/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
18/6/2017;10/5/2018;;ZONA 9;LA DELICIA;EL CONDADO;EL CONDADO 3;17;PICHINCHA;1701;QUITO;29721600;-0,109461;-78,491663;HOMBRE;SIN_DATO;13;ADOLESCENTES;BLANCO/A;28/5/2018;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
18/6/2017;10/5/2018;;ZONA 9;LA DELICIA;EL CONDADO;EL CONDADO 3;17;PICHINCHA;1701;QUITO;29721600;-0,109461;-78,491663;MUJER;SIN_DATO;32;ADULTO;BLANCO/A;28/5/2018;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
18/6/2017;10/5/2018;;ZONA 9;LA DELICIA;EL CONDADO;EL CONDADO 3;17;PICHINCHA;1701;QUITO;29721600;-0,109461;-78,491663;HOMBRE;SIN_DATO;35;ADULTO;BLANCO/A;28/5/2018;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
18/6/2017;19/6/2017;;ZONA 9;EUGENIO ESPEJO;LAS CASAS;LAS CASAS 2;17;PICHINCHA;1701;QUITO;259200;-0,179658;-78,515687;MUJER;ECUADOR;79;ADULTO MAYOR;MESTIZO/A;21/6/2017;;;;ENCONTRADO;EXTRAVIADO - AUSENCIA TEMPORAL;PERSONA EXTRAVIADA;EXTRAVÍO
18/6/2017;23/6/2017;;ZONA 9;MANUELA SÁENZ;CENTRO HISTÓRICO;CENTRO HISTÓRICO 2;17;PICHINCHA;1701;QUITO;1209600;-0,219865;-78,512476;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;2/7/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
18/6/2017;23/6/2017;;ZONA 9;MANUELA SÁENZ;CENTRO HISTÓRICO;CENTRO HISTÓRICO 2;17;PICHINCHA;1701;QUITO;1296000;-0,219865;-78,512476;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;3/7/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
18/6/2017;21/6/2017;;ZONA 9;QUITUMBE;QUITUMBE;QUITUMBE 2;17;PICHINCHA;1701;QUITO;1036800;-0,296477;-78,532721;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;30/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/6/2017;17/6/2017;;ZONA 9;QUITUMBE;GUAMANÍ;GUAMANÍ 4;17;PICHINCHA;1701;QUITO;4060800;-0,344323;-78,560407;MUJER;ECUADOR;19;ADULTO;MESTIZO/A;3/8/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/6/2017;19/6/2017;;ZONA 9;TUMBACO;PIFO;PIFO 2;17;PICHINCHA;1701;QUITO;172800;-0,232026;-78,336955;HOMBRE;ECUADOR;20;ADULTO;MESTIZO/A;19/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
17/6/2017;20/6/2017;;ZONA 9;LA DELICIA;COTOCOLLAO;COTOCOLLAO 1;17;PICHINCHA;1701;QUITO;259200;-0,122833;-78,495674;MUJER;ECUADOR;14;ADOLESCENTES;AFRO;20/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
17/6/2017;22/6/2017;;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 4;17;PICHINCHA;1701;QUITO;1641600;-0,125928;-78,507547;MUJER;ECUADOR;15;ADOLESCENTES;BLANCO/A;6/7/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/6/2017;18/6/2017;;ZONA 9;QUITUMBE;LAS CUADRAS;LAS CUADRAS 3;17;PICHINCHA;1701;QUITO;8812800;-0,282179;-78,549267;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;27/9/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/6/2017;18/6/2017;;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 4;17;PICHINCHA;1701;QUITO;86400;-0,135851;-78,508403;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;18/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/6/2017;19/6/2017;;ZONA 9;EUGENIO ESPEJO;KENNEDY;KENNEDY 5;17;PICHINCHA;1701;QUITO;259200;-0,12704;-78,472978;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;20/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/6/2017;20/6/2017;;ZONA 9;CALDERÓN;LLANO CHICO;LLANO CHICO 1;17;PICHINCHA;1701;QUITO;259200;-0,121522;-78,460932;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;20/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/6/2017;23/6/2017;;ZONA 9;QUITUMBE;TURUBAMBA;TURUBAMBA 1;17;PICHINCHA;1701;QUITO;518400;-0,318217;-78,542073;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;23/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/6/2017;23/6/2017;;ZONA 9;QUITUMBE;LAS CUADRAS;LAS CUADRAS 3;17;PICHINCHA;1701;QUITO;950400;-0,295572;-78,555971;HOMBRE;ECUADOR;31;ADULTO;MESTIZO/A;28/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
17/6/2017;4/7/2017;;ZONA 9;ELOY ALFARO - DMQ;MAGDALENA;MAGDALENA 1;17;PICHINCHA;1701;QUITO;13478400;-0,24182;-78,527751;MUJER;ECUADOR;20;ADULTO;INDIGENA;20/11/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
16/6/2017;17/6/2017;;ZONA 9;ELOY ALFARO - DMQ;MAGDALENA;MAGDALENA 4;17;PICHINCHA;1701;QUITO;172800;-0,252204;-78,52227;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;18/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
16/6/2017;17/6/2017;;ZONA 9;QUITUMBE;LAS CUADRAS;LAS CUADRAS 3;17;PICHINCHA;1701;QUITO;3801600;-0,294934;-78,555336;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;30/7/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
16/6/2017;17/6/2017;;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 2;17;PICHINCHA;1701;QUITO;86400;-0,148795;-78,506447;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;17/6/2017;;;;ENCONTRADO;VIOLENCIA;VIOLENCIA PSICOLÓGICA;DESAPARICIÓN VOLUNTARIA
16/6/2017;17/6/2017;;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 1;17;PICHINCHA;1701;QUITO;86400;-0,295023;-78,562768;HOMBRE;ECUADOR;46;ADULTO;MESTIZO/A;17/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
16/6/2017;17/6/2017;;ZONA 9;CALDERÓN;BELLAVISTA DE CALDERÓN;BELLAVISTA DE CALDERÓN 1;17;PICHINCHA;1701;QUITO;259200;-0,080535;-78,410525;MUJER;ECUADOR;17;ADOLESCENTES;BLANCO/A;19/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
16/6/2017;19/6/2017;;ZONA 9;QUITUMBE;QUITUMBE;QUITUMBE 4;17;PICHINCHA;1701;QUITO;1728000;-0,298769;-78,52278;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;6/7/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
16/6/2017;20/6/2017;;ZONA 9;CALDERÓN;GUAYLLABAMBA;GUAYLLABAMBA 1;17;PICHINCHA;1701;QUITO;518400;-0,064559;-78,350477;HOMBRE;ECUADOR;28;ADULTO;MESTIZO/A;22/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;DROGADICCIÓN;DESAPARICIÓN VOLUNTARIA
16/6/2017;19/6/2017;;ZONA 9;LA DELICIA;EL MIRADOR;EL MIRADOR 2;17;PICHINCHA;1701;QUITO;432000;-0,119675;-78,465125;MUJER;ECUADOR;29;ADULTO;MESTIZO/A;21/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
15/6/2017;20/12/2017;;ZONA 9;ELOY ALFARO - DMQ;MENA;MENA 3;17;PICHINCHA;1701;QUITO;18576000;-0,261386;-78,547123;MUJER;ECUADOR;23;ADULTO;MESTIZO/A;16/1/2018;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
15/6/2017;16/6/2017;;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 3;17;PICHINCHA;1701;QUITO;86400;-0,140651;-78,508239;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;16/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
15/6/2017;16/6/2017;;ZONA 9;LA DELICIA;LA BOTA;LA BOTA 1;17;PICHINCHA;1701;QUITO;172800;-0,112667;-78,468037;HOMBRE;ECUADOR;70;ADULTO MAYOR;MESTIZO/A;17/6/2017;;;;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD PSICOSOCIAL;EXTRAVÍO
15/6/2017;16/6/2017;;ZONA 9;EUGENIO ESPEJO;EL BOSQUE;EL BOSQUE 4;17;PICHINCHA;1701;QUITO;86400;-0,178038;-78,489124;MUJER;ECUADOR;31;ADULTO;MESTIZO/A;16/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
15/6/2017;17/6/2017;;ZONA 9;ELOY ALFARO - DMQ;CHIMBACALLE;CHIMBACALLE 1;17;PICHINCHA;1701;QUITO;172800;-0,238792;-78,515502;MUJER;ECUADOR;19;ADULTO;MESTIZO/A;17/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
15/6/2017;18/6/2017;;ZONA 9;CALDERÓN;BELLAVISTA DE CALDERÓN;BELLAVISTA DE CALDERÓN 1;17;PICHINCHA;1701;QUITO;604800;-0,080535;-78,410525;HOMBRE;ECUADOR;23;ADULTO;MESTIZO/A;22/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
15/6/2017;16/6/2017;;ZONA 9;MANUELA SÁENZ;PANECILLO;PANECILLO 5;17;PICHINCHA;1701;QUITO;172800;-0,224858;-78,518165;MUJER;ECUADOR;23;ADULTO;MESTIZO/A;17/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
15/6/2017;15/6/2017;;ZONA 9;LOS CHILLOS;CONOCOTO SUR;CONOCOTO SUR 2;17;PICHINCHA;1701;QUITO;1123200;-0,306949;-78,5019;MUJER;ECUADOR;20;ADULTO;MESTIZO/A;28/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
15/6/2017;19/6/2017;;ZONA 9;TUMBACO;TUMBACO;TUMBACO 1;17;PICHINCHA;1701;QUITO;604800;-0,212004;-78,405698;MUJER;ECUADOR;19;ADULTO;MESTIZO/A;22/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
15/6/2017;16/6/2017;;ZONA 9;ELOY ALFARO - DMQ;MAGDALENA;MAGDALENA 1;17;PICHINCHA;1701;QUITO;691200;-0,238362;-78,526448;HOMBRE;ECUADOR;15;ADOLESCENTES;MESTIZO/A;23/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
15/6/2017;21/6/2017;;ZONA 9;ELOY ALFARO - DMQ;EL CALZADO;EL CALZADO 2;17;PICHINCHA;1701;QUITO;1036800;-0,257959;-78,526663;HOMBRE;ECUADOR;20;ADULTO;MESTIZO/A;27/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;DROGADICCIÓN;DESAPARICIÓN VOLUNTARIA
15/6/2017;1/9/2017;;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 1;17;PICHINCHA;1701;QUITO;6998400;-0,294076;-78,562638;MUJER;ECUADOR;18;ADULTO;MESTIZO/A;4/9/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
14/6/2017;15/6/2017;;ZONA 9;ELOY ALFARO - DMQ;MAGDALENA;MAGDALENA 1;17;PICHINCHA;1701;QUITO;86400;-0,232996;-78,523821;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;15/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
14/6/2017;14/6/2017;;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 4;17;PICHINCHA;1701;QUITO;1382400;-0,124301;-78,509269;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;30/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
14/6/2017;15/6/2017;;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 7;17;PICHINCHA;1701;QUITO;518400;-0,206534;-78,480541;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;20/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
14/6/2017;16/6/2017;;ZONA 9;QUITUMBE;GUAMANÍ;GUAMANÍ 3;17;PICHINCHA;1701;QUITO;864000;-0,334613;-78,558465;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;24/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
14/6/2017;15/6/2017;;ZONA 9;LA DELICIA;LA ROLDÓS;LA ROLDÓS 2;17;PICHINCHA;1701;QUITO;604800;-0,082747;-78,51022;HOMBRE;ECUADOR;3;NIÑOS(AS);MESTIZO/A;21/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
13/6/2017;14/6/2017;;ZONA 9;CALDERÓN;LLANO CHICO;LLANO CHICO 1;17;PICHINCHA;1701;QUITO;518400;-0,121261;-78,460985;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;19/6/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
13/6/2017;20/6/2017;;ZONA 9;QUITUMBE;TURUBAMBA;TURUBAMBA 1;17;PICHINCHA;1701;QUITO;1814400;-0,320133;-78,54629;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;4/7/2017;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
12/6/2017;12/6/2017;;ZONA 9;LOS CHILLOS;CONOCOTO NORTE;CONOCOTO NORTE 1;17;PICHINCHA;1701;QUITO;604800;-0,267925;-78,470029;HOMBRE;ECUADOR;6;NIÑOS(AS);MESTIZO/A;19/6/2017;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
